"bed","row","col","unique.ID","bud.date","flower.date","fruit.date","last.FL.date","last.FR.date","death.date","missing.date","census.date","survey.notes","pop","bud.date_dfp","flower.date_dfp","fruit.date_dfp","last.FL.date_dfp","last.FR.date_dfp","death.date_dfp","missing.date_dfp"
"D",44,"D","1258",2024-03-19,2024-04-12,2024-04-19,2024-05-31,2024-05-31,2024-11-08,NA,NA,NA,NA,106,130,137,179,179,340,NA
"D",45,"C","12",NA,NA,NA,NA,NA,2024-02-09,NA,NA,"12/14 wilted/root exposed","TM2",NA,NA,NA,NA,NA,67,NA
"D",45,"D","482",NA,NA,NA,NA,NA,NA,NA,NA,"1/26 crow pulled up replanted 2/9 reestablished 11/8 alive /V",NA,NA,NA,NA,NA,NA,NA,NA
"D",46,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",46,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",1,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",1,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",2,"A","261",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,"WV",NA,NA,NA,NA,NA,340,NA
"E",2,"B","413",2024-03-08,2024-04-12,2024-04-19,2024-05-16,2024-05-16,NA,NA,NA,"white spots 5/3/24",NA,95,130,137,164,164,NA,NA
"E",3,"A","134",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,179,NA
"E",3,"B","611",2024-03-08,2024-04-05,2024-04-12,2024-06-17,2024-06-17,NA,NA,NA,"12/28 Stem damage white spots",NA,95,123,130,196,196,NA,NA
"E",4,"A","519",NA,NA,NA,NA,NA,2024-04-19,NA,NA,"4/12 leaves dying",NA,NA,NA,NA,NA,NA,137,NA
"E",4,"B","463",NA,NA,NA,NA,NA,2024-05-10,NA,NA,"5/3/24 leaves dying",NA,NA,NA,NA,NA,NA,158,NA
"E",5,"A","770",2024-03-19,2024-04-05,2024-04-12,2024-05-03,2024-05-10,NA,NA,"14-May","5/3 plant dying",NA,106,123,130,151,158,NA,NA
"E",5,"B","158",NA,NA,NA,NA,NA,2024-04-26,NA,NA,"12/28 roots exposed","WL2",NA,NA,NA,NA,NA,144,NA
"E",6,"A","1063",2024-03-28,2024-04-12,2024-04-26,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,115,130,144,186,186,NA,NA
"E",6,"B","852",NA,NA,NA,NA,NA,2024-04-12,NA,NA,"3/28 leaves dying",NA,NA,NA,NA,NA,NA,130,NA
"E",7,"A","182",NA,NA,NA,NA,NA,NA,NA,NA,"3/19 leaves dying stem tungid","WL2",NA,NA,NA,NA,NA,NA,NA
"E",7,"B","65",2024-03-19,2024-04-12,2024-04-19,2024-05-10,2024-05-16,NA,NA,"17-May",NA,"TM2",106,130,137,158,164,NA,NA
"E",8,"A","435",2024-03-19,2024-04-12,2024-04-19,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,106,130,137,179,179,NA,NA
"E",8,"B","1050",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",9,"A","1026",NA,NA,NA,NA,NA,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA
"E",9,"B","492",2024-04-12,2024-04-26,2024-04-26,2024-05-24,2024-05-31,NA,NA,NA,NA,NA,130,144,144,172,179,NA,NA
"E",10,"A","1371",2024-03-19,2024-04-12,2024-04-19,2024-06-17,2024-06-17,NA,NA,NA,"4/26 white spots",NA,106,130,137,196,196,NA,NA
"E",10,"B","110",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,179,NA
"E",11,"A","1086",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",11,"B","81",2024-02-23,2024-03-19,2024-03-28,2024-05-03,2024-05-10,NA,NA,"17-May","12/28 Stem damage 4/19 lots of fruit","TM2",81,106,115,151,158,NA,NA
"E",12,"A","2005",2024-03-28,2024-04-12,2024-04-19,2024-05-16,2024-05-24,NA,NA,NA,"4/5 stem with strange white spots different from powdery mildew",NA,115,130,137,164,172,NA,NA
"E",12,"B","2017",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",13,"A","1271",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",13,"B","802",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA
"E",14,"A","447",2024-03-28,2024-04-12,2024-04-19,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,115,130,137,172,172,NA,NA
"E",14,"B","2041",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA
"E",15,"A","673",2024-03-19,2024-04-05,2024-04-12,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,106,123,130,179,179,NA,NA
"E",15,"B","347",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"3/19 leaves dying stem turgid","WL1",NA,NA,NA,NA,NA,115,NA
"E",16,"A","506",2024-04-19,2024-04-26,2024-05-03,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,137,144,151,186,186,NA,NA
"E",16,"B","1284",2024-03-01,2024-03-19,2024-03-28,2024-05-10,2024-05-16,NA,NA,"17-May","4/12 lots of fruit 5/10 plant drying",NA,88,106,115,158,164,NA,NA
"E",17,"A","230",NA,NA,NA,NA,NA,2024-03-19,NA,NA,"3/8 leaves drying stem turgid","DPR",NA,NA,NA,NA,NA,106,NA
"E",17,"B","688",2024-02-23,2024-03-19,2024-03-28,2024-05-10,2024-05-10,NA,NA,"17-May","4/12 lots of fruit 5/10 plant drying",NA,81,106,115,158,158,NA,NA
"E",18,"A","649",2024-04-12,2024-04-19,2024-04-26,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,130,137,144,179,179,NA,NA
"E",18,"B","1014",2024-03-19,2024-04-12,2024-04-19,2024-05-10,2024-05-10,NA,NA,NA,NA,NA,106,130,137,158,158,NA,NA
"E",19,"A","23",2024-03-19,2024-04-12,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,"TM2",106,130,130,164,164,NA,NA
"E",19,"B","711",2024-03-19,2024-04-12,2024-04-19,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,106,130,137,158,164,NA,NA
"E",20,"A","273",NA,NA,NA,NA,NA,NA,NA,NA,"11/8 alive / V","WV",NA,NA,NA,NA,NA,NA,NA
"E",20,"B","750",2024-03-19,2024-04-12,2024-04-19,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,106,130,137,196,196,NA,NA
"E",21,"A","206",2024-04-26,2024-05-16,2024-05-16,2024-06-17,2024-06-17,NA,NA,NA,"5/15 removed dash from death date column verified with previous datasheet","BH",144,164,164,196,196,NA,NA
"E",21,"B","170",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"3/19 leaves dying stem turgid","WL2",NA,NA,NA,NA,NA,115,NA
"E",22,"A","538",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",22,"B","1243",2024-01-12,2024-03-19,2024-03-28,2024-05-03,2024-05-10,NA,NA,NA,"2/9 top of stem damaged - -next to pinwheel - bud's wilted 3/19 one budding branch",NA,39,106,115,151,158,NA,NA
"E",23,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",23,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",24,"A","947",NA,NA,NA,NA,NA,2024-11-08,NA,NA,"4/26 white spots",NA,NA,NA,NA,NA,NA,340,NA
"E",24,"B","71",NA,NA,NA,NA,NA,2024-03-01,NA,NA,"1/12/24 top stem broken off 2/16 just a turgid stem no","TM2",NA,NA,NA,NA,NA,88,NA
"E",25,"A","1148",NA,NA,NA,NA,NA,2024-05-31,NA,NA,"4/26 white spots",NA,NA,NA,NA,NA,NA,179,NA
"E",25,"B","856",NA,NA,NA,NA,NA,2024-04-19,NA,NA,"4/12 leaves dying",NA,NA,NA,NA,NA,NA,137,NA
"E",26,"A","1066",2024-05-10,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,158,172,NA,NA,NA,NA,NA
"E",26,"B","351",NA,NA,NA,NA,NA,2024-05-16,NA,NA,NA,"WL1",NA,NA,NA,NA,NA,164,NA
"E",27,"A","387",2024-05-10,2024-05-31,2024-05-31,2024-06-17,2024-06-17,NA,NA,NA,"Already flowering",NA,158,179,179,196,196,NA,NA
"E",27,"B","844",NA,NA,NA,NA,NA,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA
"E",28,"A","812",2024-05-31,2024-05-31,2024-05-31,2024-06-17,2024-06-17,NA,NA,NA,"Already fruiting",NA,179,179,179,196,196,NA,NA
"E",28,"B","715",2024-03-08,2024-03-28,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,"4/26 white spots near last flower",NA,95,115,130,158,164,NA,NA
"E",29,"A","265",NA,NA,NA,NA,NA,2024-05-03,NA,NA,NA,"WV",NA,NA,NA,NA,NA,151,NA
"E",29,"B","150",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,172,NA
"E",30,"A","975",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"3/8 leaves dying stem turgid",NA,NA,NA,NA,NA,NA,115,NA
"E",30,"B","198",2024-04-26,2024-05-03,2024-05-16,2024-06-07,2024-06-07,NA,NA,NA,NA,"BH",144,151,164,186,186,NA,NA
"E",31,"A","542",NA,NA,NA,NA,NA,2024-04-19,NA,NA,"4/12 leaves dying",NA,NA,NA,NA,NA,NA,137,NA
"E",31,"B","102",NA,NA,NA,NA,NA,2024-03-08,NA,NA,"3/1 leaves dying stem turgid","WL2",NA,NA,NA,NA,NA,95,NA
"E",32,"A","994",2024-03-08,2024-03-28,2024-04-12,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,95,115,130,172,172,NA,NA
"E",32,"B","1387",2024-03-28,2024-04-19,2024-04-26,2024-06-17,2024-06-17,NA,NA,NA,"11/8 alive /P/ dry fruit",NA,115,137,144,196,196,NA,NA
"E",33,"A","2045",2024-03-28,2024-04-19,2024-04-26,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,115,137,144,196,196,NA,NA
"E",33,"B","511",2024-03-01,2024-03-19,2024-03-28,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,88,106,115,158,164,NA,NA
"E",34,"A","1247",2024-03-28,2024-04-19,2024-04-26,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,115,137,144,186,186,NA,NA
"E",34,"B","210",2024-04-26,2024-05-10,2024-05-16,2024-06-17,2024-06-17,NA,NA,NA,"11/8 alive /P/dry fruit","BH",144,158,164,196,196,NA,NA
"E",35,"A","174",NA,NA,NA,NA,NA,2024-04-19,NA,NA,"2/2 - crow pulled up replanted 2/9 reestablished 4/12 leaves dying","WL2",NA,NA,NA,NA,NA,137,NA
"E",35,"B","739",2024-04-12,2024-04-26,2024-05-10,2024-05-31,2024-05-31,2024-11-08,NA,NA,NA,NA,130,144,158,179,179,340,NA
"E",36,"A","1018",2024-02-23,2024-03-19,2024-03-28,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,81,106,115,172,172,NA,NA
"E",36,"B","888",NA,NA,NA,NA,NA,2024-06-27,NA,NA,"11/8 not harvested",NA,NA,NA,NA,NA,NA,206,NA
"E",37,"A","530",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",37,"B","248",2024-03-19,2024-04-05,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,"CC",106,123,130,164,164,NA,NA
"E",38,"A","138",NA,NA,NA,NA,NA,2024-11-08,NA,NA,"2/2 crow pulled up replanted 2/9 yellowing lower leaves","WL2",NA,NA,NA,NA,NA,340,NA
"E",38,"B","727",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,106,123,130,158,164,NA,NA
"E",39,"A","693",2024-03-19,2024-03-28,2024-04-12,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,106,115,130,179,179,NA,NA
"E",39,"B","586",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",40,"A","1042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",40,"B","2021",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA
"E",41,"A","186",NA,NA,NA,NA,NA,2024-05-03,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,151,NA
"E",41,"B","27",2024-02-23,2024-03-19,2024-04-05,NA,NA,NA,NA,NA,"removed for crossing","TM2",81,106,123,NA,NA,NA,NA
"E",42,"A","1102",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",42,"B","1211",2024-02-16,2024-03-19,2024-03-28,2024-05-03,2024-05-10,NA,NA,NA,NA,NA,74,106,115,151,158,NA,NA
"E",43,"A","57",2024-03-01,2024-03-28,2024-04-12,2024-05-10,2024-05-10,NA,NA,NA,"near last flower 5/3","TM2",88,115,130,158,158,NA,NA
"E",43,"B","114",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,340,NA
"E",44,"A","87",2024-03-08,2024-03-28,2024-04-12,2024-05-24,2024-05-24,NA,NA,NA,NA,"TM2",95,115,130,172,172,NA,NA
"E",44,"B","277",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,"WV",NA,NA,NA,NA,NA,340,NA
"E",45,"A","467",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",45,"B","1223",2024-03-08,2024-04-12,2024-04-19,2024-05-10,2024-05-16,NA,NA,NA,"3/19 one branch broken off",NA,95,130,137,158,164,NA,NA
"E",46,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",46,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",1,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",1,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",2,"C","243",2024-03-19,2024-04-05,2024-04-19,2024-05-10,2024-05-10,NA,NA,NA,"2/2 pulled up slightly - replanted 2/9 reestablished","CC",106,123,137,158,158,NA,NA
"E",2,"D","2029",NA,NA,NA,NA,NA,NA,NA,NA,"4/26 white spots 11/8 alive/V",NA,NA,NA,NA,NA,NA,NA,NA
"E",3,"C","990",NA,NA,NA,NA,NA,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA
"E",3,"D","581",2024-05-24,2024-03-24,2024-05-31,2024-05-31,2024-05-31,NA,NA,NA,"5/3 white spots Fruiting",NA,172,111,179,179,179,NA,NA
"E",4,"C","1256",2024-03-19,2024-04-12,2024-04-26,2024-06-27,2024-06-27,2024-11-08,NA,NA,NA,NA,106,130,144,206,206,340,NA
"E",4,"D","1383",2024-04-19,2024-05-03,2024-05-10,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,137,151,158,196,196,NA,NA
"E",5,"C","1132",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA
"E",5,"D","735",NA,NA,NA,NA,NA,2024-02-02,NA,NA,"12/21 Whole plant repaired/roots exposed 12/28",NA,NA,NA,NA,NA,NA,60,NA
"E",6,"C","1321",NA,NA,NA,NA,NA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA
"E",6,"D","923",NA,NA,NA,NA,NA,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA
"E",7,"C","218",2024-04-12,2024-04-26,2024-05-03,2024-05-16,2024-05-31,NA,NA,NA,"New buds / Remove last FL.OOT","DPR",130,144,151,164,179,NA,NA
"E",7,"D","840",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"3/19 leaves dying",NA,NA,NA,NA,NA,NA,115,NA
"E",8,"C","122",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,340,NA
"E",8,"D","1348",NA,NA,NA,NA,NA,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA
"E",9,"C","1296",2024-03-01,2024-03-19,2024-04-12,2024-05-03,2024-05-10,NA,NA,"17-May",NA,NA,88,106,130,151,158,NA,NA
"E",9,"D","784",2024-04-19,2024-04-26,2024-05-03,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,137,144,151,196,196,NA,NA
"E",10,"C","10",2024-03-08,2024-04-05,2024-04-12,2024-05-10,2024-05-10,NA,NA,NA,NA,"TM2",95,123,130,158,158,NA,NA
"E",10,"D","359",NA,NA,NA,NA,NA,2024-03-08,NA,NA,NA,"WL1",NA,NA,NA,NA,NA,95,NA
"E",11,"C","36",2024-03-19,2024-04-05,2024-04-12,2024-05-03,2024-05-10,NA,NA,NA,NA,"TM2",106,123,130,151,158,NA,NA
"E",11,"D","626",2024-03-08,2024-04-12,2024-04-12,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,95,130,130,172,172,NA,NA
"E",12,"C","1038",NA,NA,NA,NA,NA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA
"E",12,"D","567",2024-04-26,2024-05-03,2024-05-10,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,144,151,158,196,196,NA,NA
"E",13,"C","1144",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",13,"D","383",NA,NA,NA,NA,NA,NA,NA,NA,"12/28 stem dying",NA,NA,NA,NA,NA,NA,NA,NA
"E",14,"C","98",2024-03-19,2024-04-12,2024-04-12,2024-05-16,2024-05-24,NA,NA,NA,NA,"TM2",106,130,130,164,172,NA,NA
"E",14,"D","723",NA,NA,NA,NA,NA,NA,2024-01-26,NA,"gone-death by crow",NA,NA,NA,NA,NA,NA,NA,53
"E",15,"C","1165",NA,NA,NA,NA,NA,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA
"E",15,"D","1098",NA,NA,NA,NA,NA,2024-03-28,NA,NA,"3/19 leaves dying",NA,NA,NA,NA,NA,NA,115,NA
"E",16,"C","1219",2024-03-19,2024-04-05,2024-04-19,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,106,123,137,186,186,NA,NA
"E",16,"D","146",NA,NA,NA,NA,NA,2024-05-10,NA,NA,"5/3 white spots","WL2",NA,NA,NA,NA,NA,158,NA
"E",17,"C","286",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV1",NA,NA,NA,NA,NA,NA,NA
"E",17,"D","1074",2024-05-03,2024-05-10,2024-05-16,2024-05-31,2024-05-31,NA,NA,NA,"1/26 crow pulled out-replanted 2/12 reestablished",NA,151,158,164,179,179,NA,NA
"E",18,"C","194",NA,NA,NA,NA,NA,2024-02-16,NA,NA,"2/9 stem bent at base -not turgid- - leaves still green","WL2",NA,NA,NA,NA,NA,74,NA
"E",18,"D","555",2024-03-28,2024-04-26,2024-05-16,2024-06-17,2024-05-17,NA,NA,NA,"white spots 5/3",NA,115,144,164,196,165,NA,NA
"E",19,"C","960",NA,NA,NA,NA,NA,2024-05-16,NA,NA,"5/10 leaves dying",NA,NA,NA,NA,NA,NA,164,NA
"E",19,"D","51",2024-03-19,2024-04-12,2024-04-19,2024-05-10,2024-05-10,NA,NA,NA,"5/3 near last flower","TM2",106,130,137,158,158,NA,NA
"E",20,"C","1204",2024-03-19,2024-04-05,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,"Remove last FR FL date",NA,106,123,130,164,164,NA,NA
"E",20,"D","475",2024-04-26,2024-05-03,2024-05-10,2024-05-24,2024-05-24,NA,NA,NA,NA,NA,144,151,158,172,172,NA,NA
"E",21,"C","661",2024-03-19,2024-04-05,2024-04-12,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,106,123,130,179,179,NA,NA
"E",21,"D","1231",2024-01-12,2024-02-16,2024-02-23,2024-05-10,2024-05-16,NA,NA,NA,"4/19 lots of fruit 4/26 near last flower",NA,39,74,81,158,164,NA,NA
"E",22,"C","879",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",22,"D","1002",2024-04-05,2024-04-19,2024-05-03,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,123,137,151,186,186,NA,NA
"E",23,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",23,"D","318",NA,NA,NA,NA,NA,2024-04-12,NA,NA,NA,"YO11",NA,NA,NA,NA,NA,130,NA
"E",24,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",24,"D","1078",2024-04-26,2024-05-03,2024-05-10,2024-06-17,2024-06-17,NA,NA,NA,NA,NA,144,151,158,196,196,NA,NA
"E",25,"C","322",NA,NA,NA,NA,NA,2024-05-31,NA,NA,"12/14 top broken 12/21 resprouting","YO11",NA,NA,NA,NA,NA,179,NA
"E",25,"D","234",2024-05-24,2024-05-31,2024-06-17,2024-06-17,2024-07-03,2024-11-08,NA,NA,NA,"DPR",172,179,196,196,212,340,NA
"E",26,"C","427",2024-03-19,2024-04-19,2024-04-26,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,106,137,144,186,186,NA,NA
"E",26,"D","439",2024-03-08,2024-03-28,2024-04-12,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,95,115,130,158,164,NA,NA
"E",27,"C","1375",2024-03-19,2024-04-19,2024-04-26,2024-05-16,2024-05-24,2024-11-08,NA,NA,NA,NA,106,137,144,164,172,340,NA
"E",27,"D","1288",2024-04-19,2024-04-19,2024-04-26,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,137,137,144,179,179,NA,NA
"E",28,"C","162",NA,NA,NA,NA,NA,2024-06-17,NA,NA,"11/8 not harvested","WL2",NA,NA,NA,NA,NA,196,NA
"E",28,"D","496",2024-03-19,2024-04-12,2024-04-19,2024-05-10,2024-05-16,NA,NA,NA,NA,NA,106,130,137,158,164,NA,NA
"E",29,"C","41",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-16,2024-11-08,NA,NA,NA,"TM2",106,123,130,158,164,340,NA
"E",29,"D","1261",2024-05-03,2024-05-16,2024-05-24,NA,NA,NA,NA,NA,"7/3 still going 11/8 alive/P",NA,151,164,172,NA,NA,NA,NA
"E",30,"C","363",NA,NA,NA,NA,NA,2024-03-19,NA,NA,"3/8 leaves dying","WL1",NA,NA,NA,NA,NA,106,NA
"E",30,"D","559",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-10,NA,NA,NA,NA,NA,106,123,130,158,158,NA,NA
"E",31,"C","788",2024-04-26,2024-05-10,2024-05-16,2024-05-31,2024-05-31,2024-11-08,NA,NA,NA,NA,144,158,164,179,179,340,NA
"E",31,"D","2009",NA,NA,NA,NA,NA,2024-05-16,NA,NA,"4/26 green algae",NA,NA,NA,NA,NA,NA,164,NA
"E",32,"C","1194",2024-03-19,2024-04-12,2024-04-19,2024-06-07,2024-06-17,2024-11-08,NA,NA,NA,NA,106,130,137,186,196,340,NA
"E",32,"D","653",2024-03-19,2024-04-12,2024-04-26,2024-05-31,2024-05-31,NA,NA,NA,NA,NA,106,130,144,179,179,NA,NA
"E",33,"C","1335",NA,NA,NA,NA,NA,NA,NA,NA,"11/8 alive /V",NA,NA,NA,NA,NA,NA,NA,NA
"E",33,"D","2033",NA,NA,NA,NA,NA,2024-01-05,NA,NA,"12/14 top broken 12/28 Stem turgid no leaves 1/5",NA,NA,NA,NA,NA,NA,32,NA
"E",34,"C","757",2024-04-26,2024-04-26,2024-05-03,2024-05-16,2024-05-24,2024-07-11,NA,NA,"11/8 not harvested",NA,144,144,151,164,172,220,NA
"E",34,"D","1030",NA,NA,NA,NA,NA,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA
"E",35,"C","1235",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",35,"D","222",2024-04-12,2024-05-03,2024-05-10,2024-06-17,2024-06-17,2024-11-08,NA,NA,NA,"DPR",130,151,158,196,196,340,NA
"E",36,"C","774",2024-02-09,2024-03-01,2024-03-19,2024-05-10,2024-05-10,NA,NA,NA,"2/9 roots exposed - covered 4/12 lots of fruit 4/26 near last flower",NA,67,88,106,158,158,NA,NA
"E",36,"D","571",2024-03-19,2024-04-05,2024-04-12,2024-05-10,2024-05-10,NA,NA,NA,"Remove last FLFRdate",NA,106,123,130,158,158,NA,NA
"E",37,"C","294",NA,NA,NA,NA,NA,2024-04-12,NA,NA,"3/19 leaves dying","LV1",NA,NA,NA,NA,NA,130,NA
"E",37,"D","617",2024-04-05,2024-04-26,2024-05-03,2024-07-03,2024-07-03,2024-11-08,NA,NA,NA,NA,123,144,151,212,212,340,NA
"E",38,"C","665",2024-03-28,2024-04-12,2024-04-26,2024-05-31,2024-06-07,2024-11-08,NA,NA,NA,NA,115,130,144,179,186,340,NA
"E",38,"D","126",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,"WL2",NA,NA,NA,NA,NA,340,NA
"E",39,"C","1276",2024-04-12,2024-04-26,2024-04-26,2024-05-10,2024-05-24,2024-11-08,NA,NA,NA,NA,130,144,144,158,172,340,NA
"E",39,"D","1006",NA,NA,NA,NA,NA,NA,2024-01-26,NA,"gone death by crow",NA,NA,NA,NA,NA,NA,NA,53
"E",40,"C","631",2024-03-28,2024-04-12,2024-04-26,2024-05-24,2024-05-24,2024-11-08,NA,NA,NA,NA,115,130,144,172,172,340,NA
"E",40,"D","484",NA,NA,NA,NA,NA,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA
"E",41,"C","1301",2024-04-12,2024-04-26,2024-05-03,2024-05-31,2024-05-31,2024-11-08,NA,NA,NA,NA,130,144,151,179,179,340,NA
"E",41,"D","1136",NA,NA,NA,NA,NA,2024-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA
"E",42,"C","451",2024-03-28,2024-04-19,2024-04-26,2024-05-24,2024-05-24,2024-11-08,NA,NA,NA,NA,115,137,144,172,172,340,NA
"E",42,"D","677",2024-03-19,2024-04-12,2024-04-26,2024-06-07,2024-06-07,NA,NA,NA,NA,NA,106,130,144,186,186,NA,NA
"E",43,"C","1362",2024-03-08,2024-03-28,2024-04-12,2024-05-16,2024-05-16,NA,NA,NA,NA,NA,95,115,130,164,164,NA,NA
"E",43,"D","15",2024-03-08,2024-04-05,2024-04-26,2024-05-24,2024-05-24,2024-11-08,NA,NA,"4/26 white spots","TM2",95,123,144,172,172,340,NA
